"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q3","Q8","Q4","Q5","Q7","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","Q21","Q22","Q23","Q24","Q25","Q29","Q30","Q31","Q32","Q33","Q34","Q35","Q36","Q37","Q38","Q39","Q40","Q41","Q42","Q43","Q45","Q46","Q47","Q48","Q49","Q50","Q51","Q52","Q52_11_TEXT","rid","Treatment_DO","switch_1_demand","switch_2_demand"
"915","2021-02-21 10:24:29","2021-02-21 10:41:33","0","36.63.200.125","100","1023","1","2021-02-21 10:41:33","R_2sWT7Rffh76W3rw","","","","","33.1613006591797000","115.624114990234000","anonymous","EN","3","5600","4900","2100","3","","","2","","1","","","2","","","","","","","1","","","1","1","","1","","","","1","","","","","","","","10","2","1","3","1","2","1","5","","6031c428-2f05-0f52-bb3d-7a0ed26af3d6","E_negative",22,62
"916","2021-02-21 10:24:45","2021-02-21 10:41:43","0","223.247.165.110","100","1018","1","2021-02-21 10:41:43","R_1AMlPhx4x3p8h8d","","","","","33.1613006591797000","115.624114990234000","anonymous","EN","3","4500","4900","1600","3","","","2","","4","","","","2","","","","","","","","2","2","","1","","","1","","","","","","2","","","","9","2","1","3","1","3","2","5","","6031c455-8ca0-a0d2-a9d2-698080ab3c35","E_negative",2,26
"917","2021-02-21 10:26:53","2021-02-21 10:44:43","0","182.99.187.101","100","1070","1","2021-02-21 10:44:44","R_3JwqGJPH1pJgWuI","","","","","27.1221923828125","114.95928955078100","anonymous","EN","1","4500","4200","5000","2","","4","1","1","","2","","","","","1","","","","","","","1","2","","","2","","","","","","2","","","","","9","2","1","3","1","1","2","6","","6031c4c3-f9d7-ce2b-cec5-5bdf1685c738","C_negative",54,34
"918","2021-02-21 10:40:44","2021-02-21 10:45:01","0","112.87.25.86","100","257","1","2021-02-21 10:45:02","R_2SAiyL70X28KfSS","","","","","33.50390625","119.144195556641000","anonymous","EN","3","1000","1000","1000","3","","","1","1","","1","","","","1","","","","","","","","1","1","","1","","","","1","","","","","","","","9","1","1","3","1","1","1","3","","6031c841-4d03-0889-b9ed-e9fe9005a28b","E",62,62
"919","2021-02-21 10:26:45","2021-02-21 10:45:40","0","222.160.106.181","100","1134","1","2021-02-21 10:45:41","R_2eR3ZWjynjzUiid","","","","","43.508697509765600","123.51031494140600","anonymous","EN","2","5300","6100","6000","1","6","","1","1","","2","","","","","1","","","","","","","2","","2","","","","1","","","","","","","1","","9","2","1","3","1","1","2","3","","6031c4de-b4d9-fe0f-d99a-0f5788d806b7","C_positive",54,14
"920","2021-02-21 10:38:42","2021-02-21 10:45:51","0","117.95.41.215","100","428","1","2021-02-21 10:45:51","R_Qm2RXBx36jhFDqx","","","","","33.50390625","119.144195556641000","anonymous","EN","2","150","200","50","2","","3","1","1","","1","","","","1","","","","","","","","1","1","","1","","","","1","","","","","","","","9","2","1","3","2","1","1","1","","6031c789-9850-a8fe-e5ce-5574dad20ac4","C_positive",62,62
"921","2021-02-21 10:33:56","2021-02-21 10:47:03","0","117.69.37.215","100","786","1","2021-02-21 10:47:03","R_3HUm3YvU6lW4rUB","","","","","32.62640380859380","116.99688720703100","anonymous","EN","3","6800","5900","1600","3","","","2","","4","","","","2","","","","","","","","2","2","","2","","","","2","","","","","","","","2","10","2","1","3","1","1","2","2","","6031c662-72e9-89f6-76ed-2bd8b870dc7b","M_positive",2,2
"922","2021-02-21 10:31:53","2021-02-21 10:48:30","0","58.252.201.58","100","997","1","2021-02-21 10:48:31","R_3Jg8wEoAzgxf8y7","","","","","23.0832977294922000","114.399993896484000","anonymous","EN","3","5600","5700","2200","3","","","2","","1","","","2","","","","","","","2","","","2","","1","","","1","","","","","","1","","","","9","2","1","3","1","3","2","5","","6031c630-26a3-72a3-9e67-68c2e911dce8","C",18,30
"923","2021-02-21 10:32:09","2021-02-21 10:48:34","0","183.32.216.84","100","984","1","2021-02-21 10:48:34","R_oZDIE7CglG9rAFX","","","","","21.3199005126953000","110.572296142578000","anonymous","EN","3","5600","5400","2200","3","","","1","4","","","2","","","","","","1","","","","","1","2","","","1","","","","","1","","","","","","10","2","1","3","1","3","1","5","","6031c61c-c64b-32ba-22c4-75192c508aaf","E_positive",38,46
"924","2021-02-21 10:29:08","2021-02-21 10:48:36","0","114.106.137.61","100","1168","1","2021-02-21 10:48:36","R_1lgxzAAsvdIqDjH","","","","","30.6580047607422000","117.473114013672000","anonymous","EN","1","4600","3500","2600","1","3","","2","","1","","","2","","","","","","","2","","","1","1","","1","","","","2","","","","","","","","10","1","1","3","1","2","1","4","","6031c57d-f5e0-dea8-a967-2a57faef6f86","E_positive",18,58
"925","2021-02-21 10:29:26","2021-02-21 10:48:38","0","112.64.52.158","100","1152","1","2021-02-21 10:48:38","R_1IAa7xJshv0EBfz","","","","","31.054901123046900","121.34930419921900","anonymous","EN","1","5900","4800","3000","1","3","","2","","1","","","1","","","","","","1","","","","2","","1","","","1","","","","","","1","","","","10","2","1","3","1","2","1","5","","6031c557-0a5c-b0f8-07a3-bf483aaefedb","C_negative",30,30
"926","2021-02-21 10:33:22","2021-02-21 10:50:05","0","117.70.20.66","100","1003","1","2021-02-21 10:50:05","R_3hhVwGGmUgTBlTU","","","","","31.6875","118.50030517578100","anonymous","EN","3","4600","4100","4900","1","4","","1","4","","","2","","","","","","1","","","","","2","","1","","","2","","","","","","","2","","","9","2","1","3","1","2","2","5","","6031c65e-a521-eb7e-979c-e26a52721ec9","E_negative",38,18
"927","2021-02-21 10:35:58","2021-02-21 10:52:32","0","117.70.20.240","100","993","1","2021-02-21 10:52:32","R_pAj3akwdEnfimFH","","","","","31.6875","118.50030517578100","anonymous","EN","2","4500","4000","4800","3","","","2","","1","","","2","","","","","","","1","","","1","2","","","1","","","","","1","","","","","","9","2","1","3","1","1","2","3","","6031c6ae-5437-86f8-2740-02740b132a7c","E",22,46
"928","2021-02-21 10:39:41","2021-02-21 10:52:56","0","61.190.160.150","100","795","1","2021-02-21 10:52:56","R_2rD6DHVsecz4f2J","","","","","30.9333038330078000","117.81671142578100","anonymous","EN","2","6900","5900","1650","3","","","1","4","","","1","","","","","2","","","","","","1","2","","","1","","","","","2","","","","","","10","2","1","3","1","2","2","2","","6031c7fe-cdfa-e839-43da-347820b9869d","E_positive",42,42
"929","2021-02-21 11:06:37","2021-02-21 11:22:27","0","119.142.76.177","100","949","1","2021-02-21 11:22:27","R_1GZzpWSaS16RwOf","","","","","21.3199005126953000","110.572296142578000","anonymous","EN","3","5600","5400","2300","3","","","1","4","","","2","","","","","","1","","","","","2","","2","","","","1","","","","","","","1","","9","2","4","1","1","3","2","5","","6031ce37-bd04-c4f1-5f81-aa348939257c","C_positive",38,14
"930","2021-02-21 11:08:32","2021-02-21 11:25:08","0","121.8.28.98","100","995","1","2021-02-21 11:25:08","R_1gBDvVRVNM21F6l","","","","","23.11810302734380","113.25390625","anonymous","EN","3","5600","4500","2500","3","","","2","","4","","","","2","","","","","","","","1","2","","2","","","","1","","","","","","","2","","9","2","4","1","1","1","1","4","","6031cead-e273-fb52-555f-bbfcddffd6c0","C_positive",6,10
"931","2021-02-21 11:12:50","2021-02-21 11:26:17","0","112.65.53.94","100","806","1","2021-02-21 11:26:17","R_3imXuiGOMqmvPEf","","","","","31.054901123046900","121.34930419921900","anonymous","EN","3","5900","6800","1680","3","","","2","","1","","","1","","","","","","1","","","","2","","1","","","1","","","","","","1","","","","9","2","4","2","1","2","2","5","","6031cfae-bd02-7790-2bd3-22ef83585932","C",30,30
"932","2021-02-21 11:12:07","2021-02-21 11:26:19","0","157.61.117.0","100","852","1","2021-02-21 11:26:20","R_1H047jXvr85t3ZN","","","","","23.0832977294922000","114.399993896484000","anonymous","EN","3","4500","4900","1200","3","","","1","4","","","2","","","","","","2","","","","","1","2","","","1","","","","","1","","","","","","10","2","4","1","1","3","1","5","","6031cf51-71ff-af6f-e7cf-6cf323246dd2","E_negative",34,46
"933","2021-02-21 11:14:45","2021-02-21 11:26:34","0","183.32.142.239","100","708","1","2021-02-21 11:26:34","R_3jVslyTfQaJO6QV","","","","","21.3199005126953000","110.572296142578000","anonymous","EN","3","6800","5900","1680","3","","","2","","4","","","","1","","","","","","","2","","2","","2","","","","1","","","","","","","2","","9","2","4","2","1","2","2","3","","6031d004-d0c9-1f75-459d-c4b4330bfe3e","M",10,10
"934","2021-02-21 11:23:35","2021-02-21 11:27:31","0","222.220.0.168","100","235","1","2021-02-21 11:27:31","R_2tLMvEfkYtWZcqD","","","","","22.0092010498047000","100.808807373047000","anonymous","EN","1","360","300","400","1","3","","2","","1","","","2","","","","","","","2","","","2","","1","","","2","","","","","","","2","","","6","2","2","2","1","2","2","11","","6031d253-4403-dbc6-89bf-079967656937","E",18,18
"935","2021-02-21 11:13:11","2021-02-21 11:28:37","0","175.18.28.56","100","925","1","2021-02-21 11:28:37","R_3KSKTM9aQtJzUal","","","","","43.508697509765600","123.51031494140600","anonymous","EN","2","3400","4600","4500","2","","5","1","1","","2","","","","","2","","","","","","","2","","2","","","","1","","","","","","","2","","9","2","4","2","1","2","2","5","","6031cfc0-4527-9433-f226-1d69cfc926b8","E_positive",50,10
"936","2021-02-21 11:13:35","2021-02-21 11:29:08","0","113.117.193.124","100","933","1","2021-02-21 11:29:09","R_2SDAam6kCl39XJW","","","","","21.3199005126953000","110.572296142578000","anonymous","EN","3","5500","4000","2100","3","","","1","4","","","2","","","","","","2","","","","","2","","1","","","1","","","","","","1","","","","9","2","4","1","1","2","1","4","","6031cfc3-6b36-4251-3e9d-f3346fee3466","M_positive",34,30
"937","2021-02-21 11:14:29","2021-02-21 11:29:18","0","218.14.55.202","100","889","1","2021-02-21 11:29:18","R_33Ecet6pr78CAnP","","","","","21.3199005126953000","110.572296142578000","anonymous","EN","2","4500","3500","2000","2","","2","2","","1","","","2","","","","","","","2","","","2","","2","","","","2","","","","","","","","1","9","1","4","1","1","2","1","5","","6031cfdb-26a7-2896-cbfb-9e9ef3487b74","M_negative",18,6
"938","2021-02-21 11:24:38","2021-02-21 11:29:23","0","39.173.22.72","100","284","1","2021-02-21 11:29:23","R_1o7RfAMkZKGQh9Z","","","","","28.9593963623047000","118.86859130859400","anonymous","EN","2","50","100","50","2","","5","1","1","","2","","","","","2","","","","","","","1","1","","2","","","","","2","","","","","","","6","2","4","1","2","1","2","8","","6031d26f-0b9a-a93a-ab42-d00bc9b4c061","C_positive",50,50
"939","2021-02-21 11:16:02","2021-02-21 11:30:14","0","125.94.180.97","100","852","1","2021-02-21 11:30:15","R_CeM6QKbiPcLvSi5","","","","","23.4521942138672000","116.092193603516000","anonymous","EN","3","4600","3500","2050","2","","4","2","","1","","","1","","","","","","1","","","","1","2","","","2","","","","","","1","","","","","9","1","4","1","1","3","1","7","","6031d07f-fa0e-e0e4-968c-1f2671af9052","C_positive",30,38
"940","2021-02-21 11:18:30","2021-02-21 11:31:17","0","112.64.52.6","100","767","1","2021-02-21 11:31:18","R_Anb7IGM8HmQo57H","","","","","31.054901123046900","121.34930419921900","anonymous","EN","3","8900","6900","1680","3","","","1","4","","","2","","","","","","2","","","","","1","1","","2","","","","","1","","","","","","","9","2","4","2","1","2","2","3","","6031d101-09f2-d269-77e6-39167482f2c2","M_negative",34,54
"941","2021-02-21 11:19:55","2021-02-21 11:31:35","0","112.64.52.112","100","700","1","2021-02-21 11:31:36","R_1E05V9DrZtJAdTj","","","","","31.054901123046900","121.34930419921900","anonymous","EN","3","6800","5900","1720","3","","","2","","4","","","","2","","","","","","","","2","2","","1","","","2","","","","","","","2","","","9","2","4","2","1","2","1","2","","6031d155-d99d-6045-15ce-57cff1136ebb","C",2,18
"942","2021-02-21 11:29:45","2021-02-21 11:33:31","0","171.107.14.208","100","226","1","2021-02-21 11:33:32","R_3I076btxh4Zv3eH","","","","","22.4846954345703000","110.261688232422000","anonymous","EN","3","300","200","500","3","","","2","","4","","","","2","","","","","","","","1","2","","2","","","","2","","","","","","","","1","7","1","2","1","5","3","2","4","","6031d36c-b8f0-e56f-a112-3bb733844e7f","M_positive",6,6
"943","2021-02-21 11:20:51","2021-02-21 11:34:15","0","27.40.106.53","100","803","1","2021-02-21 11:34:16","R_1Dqzu7GvB9QPX2Z","","","","","23.0832977294922000","114.399993896484000","anonymous","EN","3","5400","4900","1600","3","","","1","4","","","2","","","","","","2","","","","","1","2","","","2","","","","","","1","","","","","10","1","4","1","1","1","1","5","","6031d179-3388-444a-2f28-4142eea90ac1","M",34,38
"944","2021-02-21 11:26:30","2021-02-21 11:45:05","0","183.32.219.35","100","1114","1","2021-02-21 11:45:05","R_1QGgqja12oqlV1c","","","","","21.3199005126953000","110.572296142578000","anonymous","EN","3","4500","4200","2200","3","","","2","","1","","","1","","","","","","2","","","","1","2","","","2","","","","","","1","","","","","10","1","4","1","1","1","1","5","","6031d2e2-4a4f-c519-0c69-0480a7affd79","E_negative",26,38
"945","2021-02-21 11:33:23","2021-02-21 11:48:33","0","61.145.34.182","100","909","1","2021-02-21 11:48:33","R_sNz6yUAFVk1QmuB","","","","","22.5832977294922000","113.08331298828100","anonymous","EN","2","5600","4500","2000","2","","6","1","4","","","1","","","","","2","","","","","","2","","1","","","1","","","","","","2","","","","10","2","4","2","1","1","1","3","","6031d45e-75b0-13e3-c645-390328923aa6","C_positive",42,26
"946","2021-02-21 15:48:58","2021-02-21 15:53:10","0","111.193.11.202","100","252","1","2021-02-21 15:53:11","R_s58aEuJKP3hWXER","","","","","39.928497314453100","116.385009765625","anonymous","EN","3","180","200","50","2","","6","2","","1","","","2","","","","","","","1","","","1","2","","","2","","","","","","2","","","","","10","2","3","6","1","1","3","5","","60321064-efe1-bdf2-fd26-d7b0761420ca","M_positive",22,34
"947","2021-02-21 15:58:46","2021-02-21 16:00:37","0","223.104.215.186","100","110","1","2021-02-21 16:00:37","R_3CTTjO0LPwTsWTR","","","","","30.6667022705078000","104.06671142578100","anonymous","EN","2","240","240","20","3","","","2","","4","","","","2","","","","","","","","2","2","","2","","","","2","","","","","","","","2","5","1","1","6","4","2","3","8","","603212d4-d7de-0cd3-d512-666ba70995df","E_negative",2,2
"948","2021-02-21 16:05:15","2021-02-21 16:11:27","0","121.226.252.238","100","372","1","2021-02-21 16:11:27","R_1gw4kk0Wo2SasUJ","","","","","32.235504150390600","119.979888916016000","anonymous","EN","3","10","10","10","1","2","","2","","1","","","1","","","","","","1","","","","2","","1","","","2","","","","","","","1","","","5","2","4","3","4","1","3","5","","60321433-8a7f-34a7-a84b-33306e84128b","C",30,22
"949","2021-02-21 16:20:14","2021-02-21 16:32:31","0","14.29.225.118","100","736","1","2021-02-21 16:32:31","R_XgHOJ8khMNSXhOF","","","","","29.5514068603516000","106.555511474609000","anonymous","EN","2","100","200","200","3","","","1","1","","1","","","","2","","","","","","","","1","1","","1","","","","2","","","","","","","","8","2","2","5","1","1","3","8","","6032179a-0b4b-6198-c569-6889d5b7019f","M",58,58
"950","2021-02-21 16:20:29","2021-02-21 16:32:34","0","123.186.117.32","100","724","1","2021-02-21 16:32:34","R_vVKpUWVTxnKbKX7","","","","","41.6999969482422000","123.88330078125","anonymous","EN","1","100","150","100","2","","5","1","1","","1","","","","2","","","","","","","","1","1","","1","","","","1","","","","","","","","11","1","2","5","1","1","3","3","","603217bd-fc26-3155-d314-5ca9be7a434b","M_negative",58,62
"951","2021-02-21 17:01:12","2021-02-21 17:04:02","0","182.84.137.204","100","170","1","2021-02-21 17:04:03","R_28YzyMdpXhOT5ud","","","","","25.8639984130859000","115.000885009766000","anonymous","EN","2","200","300","100","2","","3","1","1","","1","","","","1","","","","","","","","1","2","","","1","","","","","1","","","","","","11","2","4","4","1","1","3","1","","60322175-4eb6-ccd3-bc11-4877d07bfacb","C",62,46
"952","2021-02-21 17:07:40","2021-02-21 17:11:44","0","42.234.133.235","100","243","1","2021-02-21 17:11:44","R_1OPH7WGCwQW0doA","","","","","39.928497314453100","116.385009765625","anonymous","EN","1","2000","1400","600","3","","","2","","1","","","2","","","","","","","1","","","2","","1","","","1","","","","","","2","","","","8","2","1","2","3","2","3","3","","603222a9-7b1a-711c-bf52-820aa17d170c","E_positive",22,26
"953","2021-02-21 17:09:41","2021-02-21 17:13:17","0","111.23.249.95","100","215","1","2021-02-21 17:13:17","R_1FaIpEbLKVKrr0c","","","","","31.054901123046900","121.34930419921900","anonymous","EN","2","500","800","10","3","","","1","1","","2","","","","","2","","","","","","","1","1","","1","","","","1","","","","","","","","7","2","1","5","1","3","3","1","","60322323-c19a-3c64-03e6-d3f1982f74ff","M",50,62
"954","2021-02-21 17:24:45","2021-02-21 17:26:45","0","116.132.43.22","100","119","1","2021-02-21 17:26:46","R_DUlsO02y5kluokp","","","","","36.5666961669922000","114.533294677734000","anonymous","EN","2","1","1","1","2","","1","2","","4","","","","2","","","","","","","","1","2","","1","","","2","","","","","","","1","","","4","2","5","1","5","4","4","11","骨灰盒","603226f9-90cc-0b14-ed92-bcab9d85ac30","M",6,22
"955","2021-02-21 17:25:13","2021-02-21 17:29:40","0","140.250.95.103","100","267","1","2021-02-21 17:29:40","R_3rJnamYQZWco6Bo","","","","","36.668304443359400","116.9971923828130","anonymous","EN","1","45","60","45","1","5","","2","","4","","","","1","","","","","","","1","","1","1","","1","","","","1","","","","","","","","10","2","2","5","1","2","3","7","","603226f3-7c15-284c-07f0-1c6fbe11e339","M_negative",14,62
"956","2021-02-21 17:31:24","2021-02-21 17:34:37","0","49.7.6.228","100","192","1","2021-02-21 17:34:37","R_21j56tyquAhYrxW","","","","","25.050201416015600","104.987701416016000","anonymous","EN","1","49","70","55","1","5","","2","","1","","","1","","","","","","2","","","","2","","1","","","1","","","","","","1","","","","8","2","2","5","1","1","3","3","","60322853-5e22-f54f-b101-822d617b6919","M",26,30
"957","2021-02-21 17:48:43","2021-02-21 17:51:03","0","175.162.208.206","100","140","1","2021-02-21 17:51:04","R_1CDytHRLdGDRmyx","","","","","38.912200927734400","121.602203369141000","anonymous","EN","1","52","70","39","1","4","","2","","1","","","2","","","","","","","1","","","2","","1","","","2","","","","","","","2","","","8","2","3","4","1","1","3","9","","60322c75-c879-5ea2-9347-23b31bc50775","C_positive",22,18
"958","2021-02-21 17:50:31","2021-02-21 17:52:12","0","222.163.213.185","100","100","1","2021-02-21 17:52:12","R_3L553I5kRmZnzk1","","","","","41.655303955078100","125.7421875","anonymous","EN","2","200","300","100","3","","","2","","4","","","","1","","","","","","","1","","2","","2","","","","2","","","","","","","","1","8","1","4","5","1","2","3","3","","60322d05-b6c5-9f87-a7b8-1985d994c548","E_positive",14,6
"959","2021-02-21 18:00:36","2021-02-21 18:02:28","0","220.189.97.37","100","112","1","2021-02-21 18:02:28","R_2rjeLEh4HLO75NX","","","","","29.1067962646484000","119.644195556641000","anonymous","EN","1","50","85","65","1","5","","2","","1","","","2","","","","","","","2","","","2","","1","","","2","","","","","","","2","","","9","2","2","5","1","1","3","5","","60322f3f-36b5-58ee-9384-c643f72af64a","C_positive",18,18
"960","2021-02-21 18:01:51","2021-02-21 18:04:47","0","117.70.40.245","100","176","1","2021-02-21 18:04:48","R_1rCTamXhwkAD3Tr","","","","","30.6580047607422000","117.473114013672000","anonymous","EN","1","55","90","60","1","4","","2","","1","","","2","","","","","","","1","","","1","1","","2","","","","","2","","","","","","","8","2","2","4","1","2","3","3","","60322f75-3c23-f665-398d-cc77d9edf2d1","M",22,50
"961","2021-02-21 18:16:34","2021-02-21 18:17:43","0","39.80.174.52","100","68","1","2021-02-21 18:17:43","R_1OHnIJ4OZiBXp9s","","","","","36.668304443359400","116.9971923828130","anonymous","EN","3","213","241","256","3","","","2","","4","","","","2","","","","","","","","1","2","","1","","","2","","","","","","","1","","","9","1","1","6","1","4","4","1","","6032331a-4864-cdf8-86fe-6fbe7c08f995","C",6,22
"962","2021-02-21 18:22:07","2021-02-21 18:26:18","0","106.43.106.185","100","250","1","2021-02-21 18:26:19","R_1mw8ZSP1fq8WdSC","","","","","26.5832977294922000","106.716705322266000","anonymous","EN","3","750","750","0","3","","","2","","1","","","1","","","","","","1","","","","1","2","","","2","","","","","","1","","","","","7","1","1","5","1","4","3","10","","6032341f-63ea-af3e-18fe-7d5c8267cfba","M",30,38
"963","2021-02-21 18:35:19","2021-02-21 18:36:54","0","58.17.43.3","100","95","1","2021-02-21 18:36:55","R_Y6oapKYYzXPQEoh","","","","","27.1172027587891000","114.97930908203100","anonymous","EN","2","123","456","789","2","","2","1","1","","1","","","","1","","","","","","","","1","1","","1","","","","1","","","","","","","","4","1","1","4","1","4","3","11","","60323738-9895-1906-3167-e82f4ef6f75b","M_positive",62,62
"964","2021-02-21 19:10:26","2021-02-21 19:17:58","0","58.246.32.118","100","452","1","2021-02-21 19:17:58","R_3ERb1cmG2tgAHIr","","","","","30.2935943603516000","120.161407470703000","anonymous","EN","2","26","15","11","3","","","1","4","","","2","","","","","","1","","","","","1","2","","","2","","","","","","1","","","","","8","1","2","4","2","1","3","8","","60323f9c-5781-529b-5ffb-2f7e516c3a62","C_positive",38,38
"965","2021-02-21 19:21:33","2021-02-21 19:50:14","0","223.66.23.241","100","1720","1","2021-02-21 19:50:14","R_p0GeLEHe5eqb5aF","","","","","31.7736053466797000","119.954010009766000","anonymous","EN","1","26.2","16.06","10.14","1","2","","2","","4","","","","1","","","","","","","2","","1","1","","2","","","","","1","","","","","","","6","2","1","4","1","4","3","10","","60324259-d7bc-83ca-c7c7-00e8f8d1548d","M_positive",10,54
"966","2021-02-21 19:54:05","2021-02-21 19:57:14","0","1.58.142.111","100","189","1","2021-02-21 19:57:14","R_1rOJ3azV4KBD1Th","","","","","45.75","126.649993896484000","anonymous","EN","1","2166","2000","1000","3","","","1","1","","1","","","","1","","","","","","","","1","1","","1","","","","2","","","","","","","","5","1","1","3","1","1","3","1","","603249c2-93fa-3250-64cf-0184e7726044","E_positive",62,58
"967","2021-02-21 21:18:14","2021-02-21 21:21:39","0","223.98.89.231","100","205","1","2021-02-21 21:21:40","R_PRQPg7TaOjT6cg1","","","","","36.7906036376953000","118.06329345703100","anonymous","EN","2","60","80","20","2","","4","1","1","","2","","","","","2","","","","","","","1","1","","1","","","","2","","","","","","","","10","1","2","5","1","1","3","8","","60325c97-d41d-89d7-19fe-3ccd7dfe4e06","M",50,58
"968","2021-02-21 22:54:48","2021-02-21 22:57:22","0","171.105.241.64","100","153","1","2021-02-21 22:57:22","R_cHZz74uHaJR48bn","","","","","25.6259002685547000","110.48291015625","anonymous","EN","3","5000","5000","2000","3","","","1","1","","2","","","","","2","","","","","","","1","1","","2","","","","","2","","","","","","","6","2","2","3","5","3","3","5","","60327408-ed8a-5fe6-36e0-f1296e1274bd","C",50,50
"969","2021-02-21 23:27:42","2021-02-21 23:29:18","0","140.207.23.164","100","96","1","2021-02-21 23:29:19","R_3DdbKlATnVka3iP","","","","","31.054901123046900","121.34930419921900","anonymous","EN","2","30","5","200","2","","3","1","4","","","1","","","","","2","","","","","","1","2","","","2","","","","","","1","","","","","9","2","2","5","4","3","3","7","","60327be8-333f-b908-d8a7-f07a5f93b807","M_positive",42,38
"970","2021-02-22 01:14:17","2021-02-22 01:17:45","0","114.85.109.31","100","207","1","2021-02-22 01:17:45","R_20MOiQnMgTWy70x","","","","","31.1959075927734000","121.447113037109000","anonymous","EN","2","12","10","4","2","","3","1","4","","","2","","","","","","2","","","","","1","2","","","2","","","","","","2","","","","","10","1","3","5","1","1","3","1","","603294e1-de7e-210c-81f8-147b24fad518","E_positive",34,34
"971","2021-02-22 03:29:11","2021-02-22 03:31:40","0","117.136.12.52","100","148","1","2021-02-22 03:31:41","R_2vlcctuUfi8ybrd","","","","","23.11810302734380","113.25390625","anonymous","EN","2","666666","50","11","2","","2","1","1","","1","","","","1","","","","","","","","2","","1","","","1","","","","","","1","","","","6","2","1","3","1","3","3","7","","6032b43e-4bd3-58b5-78a8-08ab1923c281","C_negative",62,30
"972","2021-02-22 07:47:35","2021-02-22 07:48:55","0","36.33.168.47","100","80","1","2021-02-22 07:48:55","R_2tqTeGVpozIdmUh","","","","","31.054901123046900","121.34930419921900","anonymous","EN","2","0","0","0","1","7","","2","","4","","","","1","","","","","","","1","","2","","2","","","","1","","","","","","","2","","5","1","1","1","3","1","4","4","","6032f101-8c22-15b5-3d4b-928b26de10e8","C_positive",14,10
"973","2021-02-22 08:01:53","2021-02-22 08:03:04","0","117.37.228.47","100","70","1","2021-02-22 08:03:05","R_3CDHzSUwoXNc6Me","","","","","34.337799072265600","108.702606201172000","anonymous","EN","2","0","0","0","1","5","","2","","4","","","","2","","","","","","","","2","2","","2","","","","2","","","","","","","","2","5","1","4","1","2","4","4","8","","6032f492-80a3-21d9-8d90-aa4ff70a17ff","E",2,2
"974","2021-02-22 09:06:04","2021-02-22 09:12:10","0","117.136.60.66","100","365","1","2021-02-22 09:12:10","R_1ifhnsJA0PgJ2cn","","","","","23.11810302734380","113.25390625","anonymous","EN","3","60","72","7.2","2","","1","1","1","","1","","","","2","","","","","","","","1","2","","","1","","","","","1","","","","","","10","2","2","5","1","1","3","8","","60330377-d6f6-6821-16d1-434490725465","E",58,46
"975","2021-02-22 09:09:15","2021-02-22 09:19:10","0","111.77.99.45","100","595","1","2021-02-22 09:19:11","R_1Gv3JugyzZOSzyO","","","","","31.054901123046900","121.34930419921900","anonymous","EN","2","90","100","100","2","","2","1","1","","1","","","","1","","","","","","","","1","2","","","1","","","","","1","","","","","","9","1","2","5","1","1","3","5","","60330438-f0b3-2010-1c5f-1905b356fca3","M_negative",62,46
"976","2021-02-22 09:28:46","2021-02-22 09:32:12","0","183.0.214.202","100","206","1","2021-02-22 09:32:12","R_2393rTRREJVaVXi","","","","","21.649200439453100","110.89300537109400","anonymous","EN","2","80","100","5","2","","2","1","1","","1","","","","1","","","","","","","","1","1","","1","","","","1","","","","","","","","9","1","3","5","1","1","3","5","","603308b4-b074-5795-01de-5ad50febac1a","M_positive",62,62
"977","2021-02-22 09:29:11","2021-02-22 09:34:51","0","106.40.242.52","100","339","1","2021-02-22 09:34:51","R_1H2ee1rkGQ8eBVw","","","","","34.773193359375","113.72198486328100","anonymous","EN","2","86","90","5","2","","2","1","1","","1","","","","1","","","","","","","","1","1","","1","","","","1","","","","","","","","9","1","3","5","1","1","3","5","","603308e1-d511-2884-e3f4-e3d99618b593","C",62,62
"978","2021-02-22 09:42:34","2021-02-22 09:45:29","0","120.41.134.205","100","175","1","2021-02-22 09:45:30","R_1pL6lYBqVc0Rxcu","","","","","24.47979736328130","118.0819091796880","anonymous","EN","3","1","1","0","3","","","2","","4","","","","2","","","","","","","","2","2","","1","","","2","","","","","","","1","","","6","1","1","5","4","1","3","3","","60330bf2-b18b-6c6f-ce64-84dd1ae4ffb7","M",2,22
"979","2021-02-22 09:48:41","2021-02-22 10:07:40","0","180.109.240.89","100","1138","1","2021-02-22 10:07:41","R_31vgK9n2WwqhC2w","","","","","32.06170654296880","118.777801513672000","anonymous","EN","3","356","300","12","1","4","","2","","4","","","","1","","","","","","","2","","2","","2","","","","2","","","","","","","","2","6","1","1","5","4","2","3","5","","60330d9b-a80d-9d6b-1a74-05296960b940","E_negative",10,2
"980","2021-02-22 10:25:16","2021-02-22 10:30:51","0","218.6.106.181","100","334","1","2021-02-22 10:30:52","R_vNZul6aZ2y0vNg5","","","","","24.98779296875","118.498291015625","anonymous","EN","1","215","125","120","1","5","","2","","1","","","1","","","","","","1","","","","2","","2","","","","2","","","","","","","","2","8","1","2","4","2","2","3","5","","603315f3-66d5-af14-0017-56e7ac73a911","C_positive",30,2
